"Parent_OrphaCode"|"OrphaCode"
435743|431341
435743|488
182124|435365
435365|435372
435365|93110
435365|105
435365|2970
182124|289365
182124|617
617|544578
617|238654
617|238650
617|238646
617|238642
182124|237
182124|322
165704|182121
182121|495879
182121|95707
182121|95706
182121|227
182121|49
182121|2842
182121|48
165704|182117
182117|603515
182117|180151
180151|180154
180154|180160
180154|180157
180151|96269
180151|65681
182117|180065
180065|180145
180065|180142
180065|180139
180065|180134
180134|180114
180134|180086
180086|180111
180086|180106
180065|180122
180122|180129
180122|180126
180065|73217
73217|180071
180071|180079
180071|180074
73217|180068
180068|247768
180068|3109
3109|247775
3109|2578
180065|1916
93890|52662
52662|251535
251535|2216
251535|2209
251535|1926
52662|251529
251529|370068
370068|370076
370068|1919
370068|1913
370068|1912
370068|1906
251529|268249
251529|40366
251529|3312
251529|2305
251529|1923
251529|1920
251529|1917
251529|1916
251529|1914
251529|1918
251529|1911
251529|1910
251529|1909
251529|1908
251529|1915
251529|485358
52662|232035
232035|499009
232035|70596
232035|292
232035|294
232035|293
232035|291
232035|858
232035|290
232035|295
93890|68419
93890|68378
68378|109011
109011|364198
109011|294953
294953|295051
294953|295049
294953|295047
295047|295245
295047|295243
294953|295044
295044|295241
295044|295239
109011|294951
294951|295036
294951|295034
295034|295232
295034|295229
294951|295032
295032|295227
295032|295225
294951|295030
109011|294949
109011|294944
294944|294947
294947|295016
294947|295014
294944|178382
178382|295203
178382|295201
294944|2292
109011|157808
109011|93458
109011|93457
109011|86789
68378|109009
109009|592570
109009|465824
109009|444941
109009|294959
109009|294957
109009|294955
109009|228184
109009|199315
109009|109007
109007|1037
1037|486811
1037|610569
1037|498693
1037|611256
1037|994
1037|210163
1037|439897
1037|319332
1037|53696
1037|2680
1037|1485
1037|3454
1037|2460
1037|2952
1037|2697
1037|2461
1037|2215
1037|1150
1037|1149
1037|1145
1037|1143
1037|2547
109007|488586
109007|2077
109007|294965
294965|137783
294965|137776
294965|1486
109007|294963
294963|1300
294963|1234
109007|294060
294060|79447
294060|65743
294060|33108
294060|2990
109007|97120
97120|370943
97120|329457
97120|251515
97120|65720
97120|2953
97120|3377
97120|376
97120|115
97120|1144
97120|2053
97120|1154
97120|1147
97120|1146
97120|2840
97120|65743
97120|562528
97120|3200
109009|93459
109009|69028
109009|3294
109009|2251
109009|1927
109009|1325
93890|68341
68341|102285
102285|3191
102285|521438
102285|567502
102285|508476
102285|496751
102285|2793
102285|3023
102285|397623
102285|1969
102285|1968
102285|2835
102285|2104
102285|141132
102285|1323
102285|496693
102285|2717
102285|2703
102285|488232
102285|2363
102285|2353
102285|2319
102285|2272
102285|139
102285|2256
102285|2252
102285|2211
102285|2181
102285|2167
102285|2155
102285|2150
102285|2141
102285|2994
102285|2095
102285|376
102285|2091
102285|2075
102285|2064
102285|2057
102285|1791
102285|2050
102285|2036
102285|2025
102285|2016
102285|2007
102285|2001
102285|1997
102285|1995
102285|1988
102285|1974
102285|1563
102285|1555
102285|1547
102285|1529
102285|1519
102285|1493
102285|1486
102285|1458
102285|1390
102285|1373
102285|1352
102285|1350
102285|1342
102285|1338
102285|1335
102285|1327
102285|1326
102285|1297
102285|1295
102285|1253
102285|1248
102285|1241
102285|1237
102285|1231
102285|1200
102285|1104
102285|1094
102285|994
102285|991
102285|971
102285|959
102285|958
102285|952
102285|949
102285|921
102285|916
102285|1354
102285|2052
102285|500
102285|392
102285|184
102285|888
102285|3440
102285|84
102285|887
102285|560
102285|2053
102285|246
102285|1406
102285|1146
102285|1135
102285|245
102285|861
102285|52
102285|107
102285|857
102285|508
102285|65798
102285|314002
102285|280558
102285|264200
102285|240760
102285|217266
102285|217026
102285|178303
102285|166100
102285|140952
102285|137783
102285|137776
102285|99330
102285|83628
102285|83619
102285|79107
102285|79094
102285|77300
102285|1655
102285|52429
102285|52047
102285|50814
102285|782
102285|3439
102285|1101
102285|2062
102285|3449
102285|3429
102285|3424
102285|2460
102285|3368
102285|3328
102285|3326
102285|3316
102285|3301
102285|3241
102285|3201
102285|647
102285|3102
102285|3021
102285|2990
102285|2964
102285|2934
102285|2876
102285|2868
102285|2832
102285|2825
102285|2699
102285|2674
102285|2669
102285|2662
102285|2631
102285|2616
102285|2561
102285|2549
102285|2516
102285|2513
102285|2491
102285|2484
102285|2475
102285|2473
102285|2470
102285|2457
102285|2438
102285|2437
102285|2412
102285|2399
102285|71271
68341|102283
102283|798
102283|2557
102283|2514
102283|672
102283|2143
102283|2109
102283|2108
102283|1393
102283|1292
102283|83
102283|1106
102283|2135
102283|2715
102283|2502
102283|2326
102283|2538
102283|3163
102283|3138
102283|1454
102283|1300
102283|989
102283|920
102283|739
739|177910
739|177907
739|98793
98793|177904
98793|177901
739|98754
102283|567
102283|3454
102283|2339
102283|1436
102283|3177
102283|3042
102283|2149
2149|101030
2149|101029
2149|98892
102283|1484
102283|1068
102283|1067
102283|2983
102283|632603
102283|633035
102283|633004
102283|633014
102283|619233
102283|613274
102283|613267
102283|2886
102283|1458
102283|1667
102283|1827
102283|857
102283|912
102283|228410
102283|2863
102283|1553
102283|457212
102283|457205
102283|3052
102283|1568
102283|3231
102283|2962
102283|2266
102283|1816
102283|1858
102283|600668
102283|597738
102283|597743
102283|592574
102283|592570
102283|1005
102283|1001
102283|1713
102283|813
813|397590
813|231147
813|231144
813|231140
813|231137
813|96182
102283|570
102283|2958
102283|10
102283|191
102283|603689
102283|610569
102283|611201
102283|598603
102283|611207
102283|611247
102283|589856
102283|353298
102283|110
102283|561
102283|2306
102283|2180
102283|2092
102283|1826
102283|1790
102283|1517
102283|1318
102283|1307
102283|1358
102283|140
102283|627
102283|821
102283|915
102283|648
102283|544488
102283|544469
102283|530983
530983|313892
530983|313884
102283|171703
102283|3459
102283|3417
102283|3063
102283|2750
102283|1520
102283|2928
102283|94063
102283|73230
102283|73223
102283|2798
102283|2788
102283|2776
102283|2754
102283|2753
102283|2752
102283|2751
102283|2324
102283|2101
102283|2090
102283|2065
102283|2031
102283|1809
102283|1532
102283|1438
102283|2662
102283|2792
102283|2209
102283|2470
102283|3472
102283|380
102283|3103
102283|1052
102283|352587
102283|1305
102283|1014
102283|2518
102283|3085
102283|2773
102283|1947
102283|1812
102283|603684
102283|589435
102283|589905
102283|71267
102283|3363
102283|2278
102283|2249
102283|1399
102283|1240
102283|1229
102283|1130
102283|2556
102283|603448
102283|600731
102283|599082
102283|597749
102283|2719
102283|2720
102283|1488
102283|3207
102283|974
102283|1496
102283|647
102283|1493
102283|500095
102283|3019
102283|568
102283|192
102283|87
102283|2523
102283|3010
102283|2756
102283|495875
102283|495818
102283|870
102283|487825
102283|487796
102283|485405
102283|494439
102283|494344
102283|513456
102283|508542
102283|508533
102283|280
102283|456312
102283|456298
102283|453499
102283|500150
102283|500144
102283|168624
102283|506307
102283|166035
102283|488642
102283|488632
102283|488627
102283|488618
102283|488434
102283|521426
102283|521258
102283|1321
102283|508498
102283|508488
102283|459061
102283|2318
102283|459070
102283|2233
102283|459074
102283|3101
102283|468699
102283|466791
102283|468678
102283|466688
102283|466943
466943|466950
466943|284169
102283|576278
576278|576283
576278|251028
102283|572333
102283|1184
102283|447980
102283|893
102283|1495
102283|1394
102283|1389
102283|1388
102283|1387
102283|1381
102283|1355
102283|1340
102283|1299
102283|1296
102283|1270
102283|127
102283|1261
102283|1252
102283|109
102283|1193
102283|1131
102283|1110
102283|1064
102283|990
102283|7
102283|1951
102283|1948
102283|1762
102283|1308
102283|1473
102283|776
102283|709
102283|373
102283|3447
102283|3071
102283|2377
102283|502
102283|235
102283|193
102283|36
102283|819
102283|1465
102283|2162
2162|280195
2162|220386
2162|93926
2162|93925
2162|93924
102283|576
102283|199
102283|783
102283|904
102283|908
102283|1078
102283|847
102283|2052
102283|84
102283|239
102283|2512
102283|475
102283|528
102283|337
102283|2479
102283|464738
102283|464306
464306|464311
464306|268261
102283|529665
102283|300573
102283|480907
102283|480898
102283|480880
102283|477817
102283|477993
102283|476126
102283|505248
102283|90650
102283|502434
102283|502437
102283|2919
102283|2896
102283|1964
102283|1236
102283|457395
102283|457365
102283|457359
102283|457284
102283|457279
102283|457485
102283|457240
102283|457193
102283|502430
102283|500163
500163|500166
500163|94065
102283|138
102283|500533
102283|562569
102283|562559
102283|562528
102283|557003
102283|580940
102283|565858
102283|506358
102283|529965
102283|529962
102283|544503
102283|556955
102283|3338
102283|1662
102283|2710
102283|589442
102283|505237
102283|2117
102283|3055
102283|3082
102283|2745
102283|2729
102283|1123
102283|1383
102283|1129
102283|1272
102283|3051
102283|2427
102283|2015
102283|2898
102283|2519
102283|3074
102283|1778
102283|1277
102283|3473
102283|3455
102283|3448
102283|3434
102283|3433
102283|3412
102283|3409
102283|3404
102283|3369
102283|3304
102283|3293
102283|3270
102283|3255
102283|3242
3242|93950
3242|93947
3242|93946
3242|93945
102283|3224
102283|3219
102283|3199
102283|3186
102283|3164
102283|3134
102283|3132
102283|3121
102283|3080
102283|3079
102283|3044
102283|3041
102283|3038
102283|2988
102283|2985
102283|2921
102283|2920
102283|2872
102283|2871
102283|2865
102283|2804
102283|2743
102283|2736
102283|2714
102283|2712
102283|2707
102283|2673
102283|2658
102283|2617
102283|2608
102283|2588
102283|2533
102283|2528
102283|2522
102283|2521
102283|2515
102283|2511
102283|2489
102283|2471
102283|2463
102283|2462
102283|2461
102283|2429
102283|2409
102283|2332
102283|2328
102283|2323
102283|2322
102283|2316
102283|2315
102283|2282
102283|2261
102283|2234
102283|1051
102283|2213
102283|2172
102283|2166
102283|2152
102283|2139
102283|2136
102283|2115
102283|2107
102283|2083
102283|2067
102283|2059
102283|2044
102283|2824
102283|2008
102283|1973
102283|1970
102283|1825
102283|1788
102283|1786
102283|1777
102283|1548
102283|1514
102283|1512
102283|2701
102283|3078
102283|2058
102283|1891
102283|79156
102283|83472
102283|481152
102283|261323
102283|97360
102283|90652
102283|436003
102283|420179
102283|401986
102283|398073
398073|398069
398073|398079
398073|171829
398073|633028
102283|289553
102283|221139
102283|99741
102283|69737
102283|65759
102283|52022
102283|46627
102283|42775
102283|198
102283|99812
102283|276630
102283|436245
102283|436151
102283|247262
102283|137831
102283|77298
102283|50815
102283|75496
102283|79094
102283|36367
102283|50811
102283|60040
102283|50810
102283|48652
102283|48471
48471|171680
48471|102011
102011|86822
102011|86821
102011|2671
2671|583602
2671|583612
2671|583607
48471|102010
102010|452
102010|2995
102010|2510
102010|1528
48471|102009
102009|95232
102009|1084
102009|531
102009|2148
102009|572013
48471|86823
86823|100016
86823|100015
86823|100014
86823|100013
86823|100012
86823|100011
48471|51577
51577|352687
352687|370997
352687|588
352687|899
352687|272
51577|352682
48471|1083
1083|89844
102283|228384
102283|397695
102283|397612
102283|391307
102283|371364
102283|370930
102283|370927
102283|370010
102283|369950
102283|369891
102283|369837
102283|364577
102283|364028
102283|811
102283|363741
102283|363705
102283|363686
102283|363680
102283|363659
102283|363611
102283|363444
102283|357175
102283|357001
102283|352577
102283|352490
102283|329802
102283|329332
102283|329224
102283|324761
324761|572761
324761|468631
324761|329228
324761|319675
324761|319671
324761|85172
324761|2637
324761|2636
324761|2643
324761|2554
324761|808
102283|324540
102283|324416
102283|319182
102283|319171
102283|314679
102283|314585
314585|314588
314585|1707
102283|314575
102283|314034
102283|313795
102283|313781
102283|300496
102283|300305
102283|293843
102283|293642
293642|293725
293642|293707
293642|3047
293642|2728
293642|1620
102283|289522
102283|284180
102283|284160
102283|280633
102283|261494
261494|261652
261494|96147
102283|254519
254519|254534
254519|254528
254519|96334
102283|250977
102283|228426
102283|221120
102283|217385
102283|217377
102283|217346
102283|217340
102283|217017
102283|199318
102283|141333
102283|97297
102283|96169
96169|363965
96169|363958
102283|96125
102283|94066
102283|87876
102283|86818
102283|85335
102283|85329
102283|85326
102283|85325
102283|85322
102283|85321
102283|85319
102283|85317
102283|85293
102283|85287
102283|137634
102283|85286
102283|85284
102283|85283
102283|85280
102283|85279
102283|85278
102283|85276
102283|85275
102283|85274
102283|85273
102283|85202
102283|83617
102283|79113
102283|75389
102283|73246
102283|66629
102283|66625
102283|56305
102283|56304
102283|52503
102283|52055
102283|48431
102283|35981
35981|268943
268943|268947
268943|101071
35981|268940
268940|208447
268940|208444
268940|208441
268940|101070
268940|98889
102283|1048
1048|563612
1048|563609
102283|818
102283|35107
102283|1246
102283|3474
102283|228402
102283|444077
102283|444072
102283|444051
102283|444002
102283|439822
102283|438213
438213|438216
438213|314655
102283|436141
102283|435938
102283|434179
102283|431140
102283|423306
102283|420794
102283|420561
102283|412035
102283|411986
102283|496693
102283|404473
102283|404451
102283|404448
102283|404443
102283|404440
102283|401935
102283|401923
102283|397973
102283|397951
102283|397709
102283|228390
102283|85194
102283|217335
102283|300570
102283|284339
102283|139471
102283|411493
102283|46059
102283|251019
102283|220497
102283|276432
102283|93473
102283|53271
102283|79333
102283|83473
102283|220493
102283|435628
102283|401973
102283|391408
102283|391372
102283|369939
102283|363528
102283|352530
102283|324313
102283|500159
102283|313947
102283|254516
254516|254531
254516|254525
254516|96184
102283|250972
102283|210548
102283|163665
102283|163649
102283|139474
102283|99329
102283|423655
102283|163979
102283|163976
102283|163971
102283|163966
102283|163961
102283|163956
102283|163937
102283|85327
102283|85297
102283|85324
102283|85323
102283|85320
102283|85288
102283|85285
102283|85282
102283|96264
102283|88618
102283|96263
102283|77299
102283|280679
102283|72
72|411511
72|411515
72|98795
72|98794
102283|93932
102283|314555
102283|496641
102283|464288
102283|464282
68341|459787
459787|2077
459787|500135
459787|3376
459787|2547
459787|2432
459787|1972
459787|33108
459787|444069
459787|210144
459787|199332
459787|1681
459787|1895
459787|1780
459787|1234
459787|564
459787|480528
459787|633099
459787|566847
566847|566857
566847|566852
459787|527468
459787|615954
615954|615986
615954|615983
459787|580933
459787|2570
93890|68335
68335|98155
98155|98157
98157|98159
98159|263793
263793|261524
263793|261519
98159|263768
263768|263783
263783|314389
263783|293939
263783|261483
263783|1762
263783|521258
263768|263775
263775|284180
263775|217377
98159|263726
263726|263756
263756|456328
263756|86818
263756|1018
263726|263731
263731|261501
263731|261476
263731|85332
263731|1643
98159|96201
98157|98158
98158|261529
98158|96325
96325|98798
96325|98797
98158|1646
98155|98156
98156|263749
263749|261534
263749|199310
263749|10
98156|263746
263746|99330
263746|99329
263746|1772
263746|8
98156|263714
263714|263720
263720|96264
263720|96263
263714|263717
263717|263723
263723|3375
263723|9
263723|11
263717|881
68335|98127
98127|263708
263708|498488
263708|369950
263708|231130
263708|96170
263708|96167
263708|96092
263708|3306
263708|195
98127|102020
102020|98142
98142|282124
282124|316244
316244|313884
316244|280325
282124|261821
261821|289513
261821|96160
261821|96149
261821|94063
98142|262182
262182|261330
262182|48652
262182|567
98142|262173
262173|268261
262173|261323
